organisationunitid,organisationunituid,name,level,uidlevel1,level1name,uidlevel2,level2name,uidlevel3,level3name,uidlevel4,level4name,uidlevel5,level5name,uidlevel6,level6name,uidlevel7,level7name,code
2165450,Sx1wViz4aFe,Namabeya Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,GrWYZFXG04T,Kyegonza Subcounty,Sx1wViz4aFe,Namabeya Health Centre II,p.ug.DHIS2.asCegsmRBma
2167058,aHfl4pfVOSR,Rapha Medical Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,GrWYZFXG04T,Kyegonza Subcounty,aHfl4pfVOSR,Rapha Medical Health Centre III,p.ug.DHIS2.qNEyUa4AQg9
2163136,GrWYZFXG04T,Kyegonza Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,GrWYZFXG04T,Kyegonza Subcounty,,,p.ug.4.Kyegonza Subcounty
2169771,u3lEejS70Ss,Buyanja Health Centre II (Gomba),7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,u3lEejS70Ss,Buyanja Health Centre II (Gomba),p.ug.DHIS2.Abzyw3gTHdQ
2165566,IIgMtXYuBTr,Kasambya Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,IIgMtXYuBTr,Kasambya Health Centre II,p.ug.DHIS2.QX10pPIWlfR
2165567,B5YKnB7UpfS,Kitwe Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,B5YKnB7UpfS,Kitwe Health Centre II,p.ug.DHIS2.wVUi8BXxKkY
45154006,wnEgLOscLcG,Kitwe  Prison HC II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,wnEgLOscLcG,Kitwe  Prison HC II,
45154201,lvjYFnJSI7l,Kitwe Prison HC II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,lvjYFnJSI7l,Kitwe Prison HC II,
2165565,R9MwS8ZKeB3,Kyai Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,R9MwS8ZKeB3,Kyai Health Centre III,p.ug.DHIS2.tPiPaWz3TIK
2167132,tNWFahSJDre,Maddu Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,tNWFahSJDre,Maddu Health Centre IV,p.ug.DHIS2.r7ugOoXi8F1
2161331,LXxKXQn8jzt,Maddu Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,LXxKXQn8jzt,Maddu Subcounty,,,p.ug.4.Maddu Subcounty
2165779,ZJOqNunfeJS,Kanzira Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,vEKy0rE7VRz,Mpenja Subcounty,ZJOqNunfeJS,Kanzira Health Centre II,p.ug.DHIS2.SCOrhnwQX8k
2170665,Y5cOILQx7CG,Mpenja Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,vEKy0rE7VRz,Mpenja Subcounty,Y5cOILQx7CG,Mpenja Health Centre III,p.ug.DHIS2.CcCjT4HFRuy
2167261,CCZbAmLTzlL,Ngeribalya Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,vEKy0rE7VRz,Mpenja Subcounty,CCZbAmLTzlL,Ngeribalya Health Centre II,p.ug.DHIS2.o1LaetcCY7S
2165780,ybfY0ZAdaBF,Ngomanene Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,vEKy0rE7VRz,Mpenja Subcounty,ybfY0ZAdaBF,Ngomanene Health Centre II,p.ug.DHIS2.Xvt0nRCNyrC
2151105,vEKy0rE7VRz,Mpenja Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,vEKy0rE7VRz,Mpenja Subcounty,,,p.ug.4.Mpenja Subcounty
2147251,I9I7WFHjAte,Gomba District,5,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,I9I7WFHjAte,Gomba District,,,,,p.ug.3.Gomba District
2168681,SWajMebjDZf,Bubeke Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,xwpC8qk13Tq,Bubeke Subcounty,SWajMebjDZf,Bubeke Health Centre III,p.ug.DHIS2.ADhJXGIcCND
2164881,JwoTkaAOfHG,Jaana Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,xwpC8qk13Tq,Bubeke Subcounty,JwoTkaAOfHG,Jaana Health Centre II,p.ug.DHIS2.azzeotS1e0O
2163152,xwpC8qk13Tq,Bubeke Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,xwpC8qk13Tq,Bubeke Subcounty,,,p.ug.4.Bubeke Subcounty
2164904,aEXj9xlIjiH,Bufumira Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,RLh4bWovhWz,Bufumira Subcounty,aEXj9xlIjiH,Bufumira Health Centre III,p.ug.DHIS2.mWaRCpc5hPU
2168684,S3PmLFqevC5,Bufumira Islanders Friends of Family Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,RLh4bWovhWz,Bufumira Subcounty,S3PmLFqevC5,Bufumira Islanders Friends of Family Health Centre II,p.ug.DHIS2.uENCXRMDzpG
2170728,b5inCCDJgdY,Kachanga Island Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,RLh4bWovhWz,Bufumira Subcounty,b5inCCDJgdY,Kachanga Island Health Centre II,p.ug.DHIS2.smgogCHGxv3
2164905,a8ZOZIkJrfq,Lulamba Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,RLh4bWovhWz,Bufumira Subcounty,a8ZOZIkJrfq,Lulamba Health Centre III,p.ug.DHIS2.K3E78Mqdg2A
2151177,RLh4bWovhWz,Bufumira Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,RLh4bWovhWz,Bufumira Subcounty,,,p.ug.4.Bufumira Subcounty
2164957,DIxyZW24Y4Q,Bwendero Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,k70GZSS0XP6,Bujumba Subcounty,DIxyZW24Y4Q,Bwendero Health Centre III,p.ug.DHIS2.yOzYKPK76Bq
41337781,nsuxYLVcUtZ,Dajje Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,k70GZSS0XP6,Bujumba Subcounty,nsuxYLVcUtZ,Dajje Health Centre II,
2164956,eMci6rdO9ch,Mulabana Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,k70GZSS0XP6,Bujumba Subcounty,eMci6rdO9ch,Mulabana Health Centre II,p.ug.DHIS2.BUPmAz8RgAa
41338094,DiOWAropZR5,Opul Medical Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,k70GZSS0XP6,Bujumba Subcounty,DiOWAropZR5,Opul Medical Clinic,
2164958,anptguoaJA9,Walter Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,k70GZSS0XP6,Bujumba Subcounty,anptguoaJA9,Walter Clinic,p.ug.HIBRID.59559
2151178,k70GZSS0XP6,Bujumba Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,k70GZSS0XP6,Bujumba Subcounty,,,p.ug.4.Bujumba Subcounty
2169104,KF3esTuhqGy,All Saints Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,q24jM1MvBib,Kalangala Subcounty,KF3esTuhqGy,All Saints Clinic,p.ug.DHIS2.iDpNaPRWMd8
2166674,BQATmsVM4ie,Kalangala Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,q24jM1MvBib,Kalangala Subcounty,BQATmsVM4ie,Kalangala Health Centre IV,p.ug.DHIS2.oTXa14pgh8f
2169105,i7DSoPLV2EB,Ssese Medical Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,q24jM1MvBib,Kalangala Subcounty,i7DSoPLV2EB,Ssese Medical Centre,p.ug.DHIS2.KlZKNf2z5B5
2151180,q24jM1MvBib,Kalangala Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,q24jM1MvBib,Kalangala Subcounty,,,p.ug.4.Kalangala Subcounty
45154066,v3imbfT9QWm,Kalangala Prison HC II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,UYWaIubznxv,Kalangala Town Council,v3imbfT9QWm,Kalangala Prison HC II,
45154007,gkQmwIE9BxA,Kalangala Prison HC II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,UYWaIubznxv,Kalangala Town Council,gkQmwIE9BxA,Kalangala Prison HC II,
41338164,se7r2Es7oz9,Shahadah Health CenterII,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,UYWaIubznxv,Kalangala Town Council,se7r2Es7oz9,Shahadah Health CenterII,
6236702,UYWaIubznxv,Kalangala Town Council,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,UYWaIubznxv,Kalangala Town Council,,,p.ug.4.Kalangala Town Council
2165426,XbqGSiB2mi6,Bukasa Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,qd4GlyCgrfY,Kyamuswa Subcounty,XbqGSiB2mi6,Bukasa Health Centre IV,p.ug.DHIS2.NKcfhEUaMHx
2151179,qd4GlyCgrfY,Kyamuswa Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,qd4GlyCgrfY,Kyamuswa Subcounty,,,p.ug.4.Kyamuswa Subcounty
2165728,OTKLmqSPYqV,Lujjabwa Island Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,OddBjG4U3Xr,Mazinga Subcounty,OTKLmqSPYqV,Lujjabwa Island Health Centre II,p.ug.DHIS2.RuPdGm5T2zl
2167233,lC4n4QoX7h0,Mazinga Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,OddBjG4U3Xr,Mazinga Subcounty,lC4n4QoX7h0,Mazinga Health Centre III,p.ug.DHIS2.vM7d3ZWWl42
2162994,OddBjG4U3Xr,Mazinga Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,OddBjG4U3Xr,Mazinga Subcounty,,,p.ug.4.Mazinga Subcounty
2165811,Vx3gI1jpNI4,Kasekulo Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,hCfDKdVV79y,Mugoye Subcounty,Vx3gI1jpNI4,Kasekulo Health Centre II,p.ug.DHIS2.FzjQcOWAApu
2167276,N33Zbwcd9Gf,Mugoye Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,hCfDKdVV79y,Mugoye Subcounty,N33Zbwcd9Gf,Mugoye Health Centre III,p.ug.DHIS2.aeWNPmn3Zrf
45154008,fcoIHbbhAqd,Mugoye Prison HC II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,hCfDKdVV79y,Mugoye Subcounty,fcoIHbbhAqd,Mugoye Prison HC II,
45154067,RfquX00Fust,Mugoye Prison HC II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,hCfDKdVV79y,Mugoye Subcounty,RfquX00Fust,Mugoye Prison HC II,
2165812,K2UJw8A46AT,Ssese Islands African Aids Project (SIAAP),7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,hCfDKdVV79y,Mugoye Subcounty,K2UJw8A46AT,Ssese Islands African Aids Project (SIAAP),p.ug.DHIS2.kOlitJ9usyf
2170315,aoeQJE1af7Q,St Elizabeth Bumangi Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,hCfDKdVV79y,Mugoye Subcounty,aoeQJE1af7Q,St Elizabeth Bumangi Health Centre II,p.ug.DHIS2.aaNmTnGylMb
2164399,hCfDKdVV79y,Mugoye Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,hCfDKdVV79y,Mugoye Subcounty,,,p.ug.4.Mugoye Subcounty
2147265,bntHIKmdtv7,Kalangala District,5,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,bntHIKmdtv7,Kalangala District,,,,,p.ug.3.Kalangala District
2164990,RM0i2GnrCuK,BI Lusango Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,RM0i2GnrCuK,BI Lusango Health Centre II,p.ug.DHIS2.YQrnTHbQEYd
2164992,bjeTHl5ksbC,Bukulula Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,bjeTHl5ksbC,Bukulula Health Centre IV,p.ug.DHIS2.DFuALUpGId9
45154046,jjpIKh5RcTA,Bukulula Prison Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,jjpIKh5RcTA,Bukulula Prison Clinic,
2164991,xS8Q2GksHQx,Kiti Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,xS8Q2GksHQx,Kiti Health Centre III,p.ug.DHIS2.a5lQTv6RKkm
41337990,KmXSmEVp3s0,Mirembe Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,KmXSmEVp3s0,Mirembe Health Centre III,
41338183,vTr4n8ASVPl,St.Dominic (Bukulula) Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,vTr4n8ASVPl,St.Dominic (Bukulula) Health Centre II,
2166399,IblJozTbsAK,Thereza Ledochowska Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,IblJozTbsAK,Thereza Ledochowska Health Centre II,p.ug.DHIS2.vmZZzuiGPS1
2168719,fXWClb15qvL,Well Springs Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,fXWClb15qvL,Well Springs Health Centre III,p.ug.DHIS2.YXN5KHNVc5J
2151186,TD4QKwslm2m,Bukulula Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,TD4QKwslm2m,Bukulula Subcounty,,,p.ug.4.Bukulula Subcounty
41337741,eedcjf60wbE,Bbala Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,eedcjf60wbE,Bbala Health Centre III,
2165204,XkmjBnSy1po,Bwanda Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,XkmjBnSy1po,Bwanda Health Centre II,p.ug.DHIS2.ScJudq9evei
2166683,ocDny8QXJtR,Kabungo Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,ocDny8QXJtR,Kabungo Health Centre III,p.ug.DHIS2.lbLwvsxtAIk
45154047,NmtnWYRfJj1,Kalungu Prison Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,NmtnWYRfJj1,Kalungu Prison Clinic,
2165203,Hn6gaHton8V,Nabutongwa Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,Hn6gaHton8V,Nabutongwa Health Centre II,p.ug.DHIS2.EbUv0a1HNlA
2169130,E61RAJSQChb,St. Agnes Kasanje Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,E61RAJSQChb,St. Agnes Kasanje Health Centre II,p.ug.DHIS2.DRp4b31su0D
43991418,lF7G5DiKm0B,St Marys HC II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,lF7G5DiKm0B,St Marys HC II,
2166684,mRoYgMjzrSE,Villa Maria HOSPITAL,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,mRoYgMjzrSE,Villa Maria HOSPITAL,p.ug.DHIS2.NTlPENoySCQ
2163153,jKowoh5A18E,Kalungu Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,jKowoh5A18E,Kalungu Subcounty,,,p.ug.4.Kalungu Subcounty
2169112,JPxEZuAdtcM,Kalungu Kabukunge Health Centre II NGO,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,M8avuksvpQl,Kalungu Town Council,JPxEZuAdtcM,Kalungu Kabukunge Health Centre II NGO,p.ug.DHIS2.sj5qEBQKeyq
2170159,pCCteoR5h4x,Kulungu/Kalungu Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,M8avuksvpQl,Kalungu Town Council,pCCteoR5h4x,Kulungu/Kalungu Health Centre III,p.ug.DHIS2.wKczE4oVqOy
41338184,HZhtr6KQEDm,St.Dominic (Kalungu Town Council) Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,M8avuksvpQl,Kalungu Town Council,HZhtr6KQEDm,St.Dominic (Kalungu Town Council) Health Centre II,
2151185,M8avuksvpQl,Kalungu Town Council,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,M8avuksvpQl,Kalungu Town Council,,,p.ug.4.Kalungu Town Council
2167043,yhXdOhDuGZB,Kalungu Kabaale Health Centre II GOVT,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,WzRCYfeXM1q,Kyamuliibwa Subcounty,yhXdOhDuGZB,Kalungu Kabaale Health Centre II GOVT,p.ug.DHIS2.Cx3eXkf07dC
2165424,pB8mV8Ug58f,Kigasa Ii Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,WzRCYfeXM1q,Kyamuliibwa Subcounty,pB8mV8Ug58f,Kigasa Ii Health Centre II,p.ug.DHIS2.ald3aEmViHB
41337925,hfxCuouc8q3,Kiwawo Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,WzRCYfeXM1q,Kyamuliibwa Subcounty,hfxCuouc8q3,Kiwawo Health Centre III,
2167042,uijiCMZAmO3,Kyamulibwa Gvt Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,WzRCYfeXM1q,Kyamuliibwa Subcounty,uijiCMZAmO3,Kyamulibwa Gvt Health Centre III,p.ug.DHIS2.mgr6AHrRokx
2165425,pFojYrdcmA4,Kyamulibwa MRC Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,WzRCYfeXM1q,Kyamuliibwa Subcounty,pFojYrdcmA4,Kyamulibwa MRC Health Centre II,p.ug.HIBRID.93284
45154048,hExGy1cMN4U,Kyamulibwa Prison Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,WzRCYfeXM1q,Kyamuliibwa Subcounty,hExGy1cMN4U,Kyamulibwa Prison Clinic,
2167041,cu96JfPSpCP,MRC Kyamulibwa Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,fcXZBNIEKop,Central 1,NnAkN5yfxOs,Kalungu District,WzRCYfeXM1q,Kyamuliibwa Subcounty,cu96JfPSpCP,MRC Kyamulibwa Health Centre II,p.ug.DHIS2.CSHydY4gTN0
